v0,z0,d1,theta1,z1,d2,theta2,z2,best_v,best_t
1.3333333333333333,0.525,1.22,-0.2243994752564138,0.525,1.5,-0.7853981633974483,0.525,1.3333333333333333,0.4575
0.0,0.3,0.8,0.2243994752564138,0.525,1.22,0.0,0.3,1.3333333333333333,0.6000000000000001
0.8888888888888888,0.3,1.08,-0.4487989505128276,0.525,1.5,0.0,0.525,1.1111111111111112,0.54
0.4444444444444444,0.525,0.9400000000000001,0.6731984257692414,0.525,1.5,0.7853981633974483,0.525,1.3333333333333333,0.52875
1.1111111111111112,0.3,1.5,0.1121997376282069,0.3,1.5,-0.7853981633974483,0.3,1.5555555555555554,0.675
0.4444444444444444,0.525,1.3599999999999999,0.0,0.525,1.22,0.7853981633974483,0.3,1.3333333333333333,0.765
0.4444444444444444,0.3,0.8,0.3365992128846207,0.525,1.5,0.7853981633974483,0.525,1.1111111111111112,0.5142857142857143
0.8888888888888888,0.3,1.3599999999999999,-0.4487989505128276,0.525,1.5,0.7853981633974483,0.525,1.5555555555555554,0.6676363636363637
0.6666666666666666,0.525,1.08,-0.4487989505128276,0.525,1.5,0.7853981633974483,0.525,1.3333333333333333,0.54
0.0,0.525,1.08,0.6731984257692414,0.3,1.3599999999999999,-0.7853981633974483,0.3,0.8888888888888888,1.215
0.6666666666666666,0.525,1.5,-0.3365992128846207,0.3,1.5,0.0,0.3,1.7777777777777777,0.8590909090909091
0.2222222222222222,0.3,0.9400000000000001,0.0,0.3,1.5,0.0,0.3,1.5555555555555554,0.52875
0.4444444444444444,0.525,1.08,0.2243994752564138,0.525,1.5,0.0,0.525,1.5555555555555554,0.5400000000000001
0.2222222222222222,0.3,1.08,-0.7853981633974483,0.3,1.5,-0.7853981633974483,0.525,1.5555555555555554,0.6075
1.5555555555555554,0.525,0.9400000000000001,0.0,0.3,0.8,0.0,0.3,1.5555555555555554,0.6042857142857145
0.2222222222222222,0.525,0.9400000000000001,0.1121997376282069,0.3,1.5,0.0,0.3,1.7777777777777777,0.5640000000000001
0.2222222222222222,0.3,1.5,0.6731984257692414,0.3,1.3599999999999999,0.7853981633974483,0.3,0.8888888888888888,1.3499999999999999
0.0,0.525,1.22,0.7853981633974483,0.3,1.5,0.0,0.3,0.0,1.2000000000000002
0.2222222222222222,0.3,1.5,0.6731984257692414,0.525,1.22,0.0,0.525,1.5555555555555554,0.84375
0.8888888888888888,0.525,1.22,-0.4487989505128276,0.3,0.8,-0.7853981633974483,0.525,0.8888888888888888,0.8235
1.5555555555555554,0.525,1.3599999999999999,0.7853981633974483,0.3,0.8,0.7853981633974483,0.3,0.2222222222222222,0.918
1.5555555555555554,0.3,1.08,-0.7853981633974483,0.3,1.08,0.0,0.3,0.6666666666666666,0.4860000000000001
2.0,0.525,1.22,0.6731984257692414,0.525,1.3599999999999999,0.0,0.525,0.4444444444444444,0.49909090909090903
1.7777777777777777,0.3,1.3599999999999999,-0.7853981633974483,0.3,1.08,0.7853981633974483,0.3,0.2222222222222222,0.6799999999999999
1.7777777777777777,0.525,1.08,-0.2243994752564138,0.3,0.9400000000000001,0.0,0.3,1.3333333333333333,0.624857142857143
0.2222222222222222,0.525,1.5,-0.6731984257692414,0.525,1.5,0.0,0.3,0.8888888888888888,1.3499999999999999
2.0,0.525,1.5,0.7853981633974483,0.3,1.5,-0.7853981633974483,0.3,0.4444444444444444,0.859090909090909
0.8888888888888888,0.525,1.08,-0.4487989505128276,0.525,0.9400000000000001,0.0,0.3,1.1111111111111112,0.54
0.8888888888888888,0.525,1.5,0.7853981633974483,0.3,0.9400000000000001,0.7853981633974483,0.3,0.4444444444444444,1.125
2.0,0.3,1.08,-0.5609986881410345,0.3,1.3599999999999999,0.7853981633974483,0.3,0.2222222222222222,0.486
0.6666666666666666,0.3,0.9400000000000001,-0.7853981633974483,0.3,0.9400000000000001,0.0,0.3,1.1111111111111112,0.52875
2.0,0.525,1.22,0.7853981633974483,0.525,1.22,0.7853981633974483,0.3,0.6666666666666666,0.549
1.5555555555555554,0.525,0.8,-0.3365992128846207,0.525,1.22,0.7853981633974483,0.3,1.3333333333333333,0.276923076923077
2.0,0.3,1.22,0.1121997376282069,0.525,0.9400000000000001,-0.7853981633974483,0.3,1.7777777777777777,0.5167058823529411
2.0,0.525,0.8,0.4487989505128276,0.3,0.9400000000000001,-0.7853981633974483,0.525,0.8888888888888888,0.27692307692307694
1.1111111111111112,0.3,1.5,0.3365992128846207,0.3,1.08,-0.7853981633974483,0.3,0.8888888888888888,0.75
1.5555555555555554,0.3,0.9400000000000001,-0.1121997376282069,0.525,0.8,0.7853981633974483,0.525,0.6666666666666666,0.4230000000000001
1.5555555555555554,0.525,1.08,0.4487989505128276,0.525,1.22,0.7853981633974483,0.3,0.6666666666666666,0.4860000000000001
0.4444444444444444,0.525,1.22,0.3365992128846207,0.525,0.9400000000000001,0.0,0.3,1.1111111111111112,0.7842857142857143
1.1111111111111112,0.525,1.5,-0.1121997376282069,0.525,0.9400000000000001,0.7853981633974483,0.525,1.1111111111111112,0.8099999999999999
1.7777777777777777,0.3,0.8,0.5609986881410345,0.525,0.9400000000000001,0.0,0.3,0.8888888888888888,0.36000000000000004
1.7777777777777777,0.525,0.8,0.3365992128846207,0.525,1.22,-0.7853981633974483,0.525,1.3333333333333333,0.36000000000000004
1.7777777777777777,0.525,1.08,0.2243994752564138,0.3,1.22,0.7853981633974483,0.525,1.3333333333333333,0.624857142857143
1.3333333333333333,0.525,1.3599999999999999,0.7853981633974483,0.3,0.9400000000000001,-0.7853981633974483,0.3,0.4444444444444444,0.918
0.6666666666666666,0.525,1.22,-0.7853981633974483,0.525,1.5,0.0,0.525,1.3333333333333333,0.61
0.8888888888888888,0.525,1.22,-0.4487989505128276,0.3,1.22,0.0,0.525,1.3333333333333333,0.7686
0.8888888888888888,0.3,1.5,0.2243994752564138,0.3,0.9400000000000001,0.7853981633974483,0.3,1.5555555555555554,0.8590909090909091
0.4444444444444444,0.525,1.3599999999999999,-0.6731984257692414,0.525,0.9400000000000001,0.7853981633974483,0.525,1.3333333333333333,0.765
0.4444444444444444,0.3,1.22,-0.1121997376282069,0.3,0.9400000000000001,0.0,0.525,1.3333333333333333,0.68625
1.5555555555555554,0.3,1.22,0.1121997376282069,0.525,1.08,0.0,0.3,1.1111111111111112,0.4575
1.7777777777777777,0.3,0.9400000000000001,0.4487989505128276,0.3,1.3599999999999999,0.0,0.3,1.1111111111111112,0.39046153846153847
2.0,0.3,0.8,0.4487989505128276,0.525,1.3599999999999999,0.7853981633974483,0.525,0.6666666666666666,0.30000000000000004
0.6666666666666666,0.3,1.22,0.6731984257692414,0.525,0.9400000000000001,0.7853981633974483,0.525,1.1111111111111112,0.68625
0.4444444444444444,0.525,0.8,0.4487989505128276,0.3,1.5,0.0,0.3,1.5555555555555554,0.6400000000000001
0.6666666666666666,0.3,0.9400000000000001,0.2243994752564138,0.3,0.9400000000000001,-0.7853981633974483,0.3,1.1111111111111112,0.52875
0.8888888888888888,0.525,0.8,-0.5609986881410345,0.3,1.22,0.7853981633974483,0.3,0.8888888888888888,0.6300000000000001
1.3333333333333333,0.3,1.22,-0.6731984257692414,0.525,0.9400000000000001,0.0,0.525,1.1111111111111112,0.49909090909090903
0.6666666666666666,0.3,0.8,0.4487989505128276,0.3,1.3599999999999999,0.7853981633974483,0.3,1.3333333333333333,0.4
1.3333333333333333,0.525,1.5,0.5609986881410345,0.3,0.8,0.7853981633974483,0.525,0.8888888888888888,0.9449999999999998
1.1111111111111112,0.525,1.5,0.0,0.525,0.9400000000000001,-0.7853981633974483,0.3,1.5555555555555554,0.7875
0.2222222222222222,0.525,1.08,0.0,0.525,1.22,-0.7853981633974483,0.3,1.3333333333333333,0.6942857142857144
2.0,0.525,1.3599999999999999,-0.7853981633974483,0.3,1.3599999999999999,-0.7853981633974483,0.525,0.4444444444444444,0.7789090909090909
1.3333333333333333,0.3,1.08,0.6731984257692414,0.525,1.08,-0.7853981633974483,0.525,0.8888888888888888,0.486
2.0,0.3,1.5,0.4487989505128276,0.525,1.08,0.7853981633974483,0.525,2.0,0.6000000000000001
1.7777777777777777,0.525,0.9400000000000001,0.4487989505128276,0.525,1.22,0.0,0.3,1.1111111111111112,0.39046153846153847
0.0,0.3,1.3599999999999999,0.3365992128846207,0.525,1.08,0.0,0.525,1.5555555555555554,0.8742857142857143
1.3333333333333333,0.525,1.5,-0.4487989505128276,0.3,0.9400000000000001,0.0,0.525,1.1111111111111112,0.859090909090909
1.5555555555555554,0.3,0.8,-0.4487989505128276,0.525,0.8,-0.7853981633974483,0.3,0.6666666666666666,0.3600000000000001
0.4444444444444444,0.525,1.3599999999999999,0.1121997376282069,0.3,1.22,0.0,0.3,1.7777777777777777,0.7343999999999998
0.8888888888888888,0.525,0.9400000000000001,0.4487989505128276,0.525,1.22,0.7853981633974483,0.3,1.3333333333333333,0.423
0.4444444444444444,0.525,1.3599999999999999,-0.6731984257692414,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.765
1.1111111111111112,0.525,1.3599999999999999,-0.6731984257692414,0.3,1.5,-0.7853981633974483,0.525,0.6666666666666666,0.918
1.3333333333333333,0.525,1.22,-0.6731984257692414,0.525,1.3599999999999999,-0.7853981633974483,0.3,0.8888888888888888,0.5489999999999999
1.7777777777777777,0.3,1.5,-0.3365992128846207,0.525,1.3599999999999999,-0.7853981633974483,0.3,2.0,0.6352941176470589
0.4444444444444444,0.3,1.22,0.1121997376282069,0.525,1.3599999999999999,0.7853981633974483,0.3,1.7777777777777777,0.6587999999999999
0.2222222222222222,0.3,0.8,-0.7853981633974483,0.525,1.5,0.0,0.3,1.1111111111111112,0.6
0.6666666666666666,0.3,0.9400000000000001,-0.5609986881410345,0.525,1.3599999999999999,-0.7853981633974483,0.3,1.1111111111111112,0.52875
2.0,0.3,1.08,-0.4487989505128276,0.3,1.5,0.7853981633974483,0.525,0.2222222222222222,0.486
0.6666666666666666,0.525,1.5,0.1121997376282069,0.3,1.5,0.7853981633974483,0.525,1.5555555555555554,0.8100000000000003
0.0,0.3,1.08,0.7853981633974483,0.525,1.22,0.7853981633974483,0.3,1.5555555555555554,0.6942857142857144
1.1111111111111112,0.525,0.9400000000000001,-0.2243994752564138,0.525,1.5,0.0,0.3,1.3333333333333333,0.3845454545454545
1.7777777777777777,0.3,1.22,0.0,0.3,1.5,-0.7853981633974483,0.3,1.7777777777777777,0.480375
1.3333333333333333,0.3,1.5,-0.3365992128846207,0.525,1.3599999999999999,-0.7853981633974483,0.3,1.7777777777777777,0.6750000000000002
0.0,0.3,1.3599999999999999,0.7853981633974483,0.3,0.9400000000000001,0.7853981633974483,0.3,0.0,1.2000000000000002
0.8888888888888888,0.3,1.08,0.7853981633974483,0.3,1.5,-0.7853981633974483,0.525,1.1111111111111112,0.54
1.5555555555555554,0.3,0.9400000000000001,0.3365992128846207,0.3,1.3599999999999999,0.7853981633974483,0.3,2.0,0.37012500000000004
1.5555555555555554,0.3,0.8,-0.1121997376282069,0.525,1.22,0.7853981633974483,0.525,1.1111111111111112,0.36000000000000004
0.2222222222222222,0.3,1.5,0.0,0.3,0.9400000000000001,-0.7853981633974483,0.3,1.7777777777777777,0.9
2.0,0.525,0.9400000000000001,0.7853981633974483,0.3,1.3599999999999999,0.7853981633974483,0.525,1.3333333333333333,0.28200000000000003
1.5555555555555554,0.3,1.5,0.1121997376282069,0.525,1.5,0.7853981633974483,0.3,1.7777777777777777,0.6300000000000001
0.6666666666666666,0.3,1.3599999999999999,-0.2243994752564138,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.816
1.7777777777777777,0.3,1.22,-0.5609986881410345,0.3,1.3599999999999999,0.7853981633974483,0.525,0.6666666666666666,0.49909090909090914
0.8888888888888888,0.3,0.9400000000000001,-0.6731984257692414,0.525,1.3599999999999999,-0.7853981633974483,0.525,1.1111111111111112,0.47000000000000003
0.2222222222222222,0.3,0.9400000000000001,0.6731984257692414,0.525,0.8,-0.7853981633974483,0.525,1.1111111111111112,0.705
1.3333333333333333,0.3,1.3599999999999999,-0.7853981633974483,0.3,0.9400000000000001,0.7853981633974483,0.525,0.6666666666666666,0.6799999999999999
1.5555555555555554,0.3,1.3599999999999999,0.4487989505128276,0.525,0.9400000000000001,0.0,0.525,1.1111111111111112,0.51
0.0,0.525,0.8,-0.5609986881410345,0.525,1.08,0.0,0.3,1.3333333333333333,0.6000000000000001
0.0,0.3,1.5,-0.5609986881410345,0.3,1.3599999999999999,0.7853981633974483,0.525,1.1111111111111112,1.3499999999999999
0.0,0.525,1.22,0.6731984257692414,0.3,1.3599999999999999,0.0,0.3,1.1111111111111112,1.3175999999999999
0.2222222222222222,0.3,1.5,-0.6731984257692414,0.3,1.22,0.7853981633974483,0.525,0.8888888888888888,1.3499999999999999
0.4444444444444444,0.525,1.3599999999999999,0.1121997376282069,0.3,1.3599999999999999,0.0,0.525,1.7777777777777777,0.8567999999999999
0.0,0.525,1.08,-0.1121997376282069,0.525,1.22,-0.7853981633974483,0.525,1.5555555555555554,0.6942857142857144
2.0,0.3,1.3599999999999999,-0.5609986881410345,0.3,1.3599999999999999,0.0,0.525,1.1111111111111112,0.5245714285714286
0.2222222222222222,0.525,1.22,0.0,0.525,1.3599999999999999,-0.7853981633974483,0.3,1.7777777777777777,0.732
0.2222222222222222,0.525,0.9400000000000001,-0.7853981633974483,0.525,1.3599999999999999,0.0,0.525,1.5555555555555554,0.52875
0.2222222222222222,0.3,1.08,0.1121997376282069,0.3,0.9400000000000001,0.7853981633974483,0.525,1.3333333333333333,0.6942857142857144
2.0,0.3,1.22,0.7853981633974483,0.525,1.08,-0.7853981633974483,0.3,0.6666666666666666,0.4575
1.7777777777777777,0.525,1.5,0.3365992128846207,0.525,1.08,0.0,0.3,1.5555555555555554,0.7200000000000002
0.8888888888888888,0.3,1.5,0.2243994752564138,0.525,1.22,0.7853981633974483,0.525,1.3333333333333333,0.8099999999999999
0.2222222222222222,0.525,1.3599999999999999,-0.4487989505128276,0.525,1.22,-0.7853981633974483,0.3,1.3333333333333333,0.8742857142857143
1.7777777777777777,0.3,1.22,0.5609986881410345,0.3,0.8,0.0,0.525,0.2222222222222222,0.61
0.4444444444444444,0.3,1.08,-0.3365992128846207,0.525,1.3599999999999999,-0.7853981633974483,0.525,1.3333333333333333,0.6075
0.0,0.3,1.3599999999999999,0.0,0.3,1.08,-0.7853981633974483,0.3,1.5555555555555554,0.8742857142857143
0.6666666666666666,0.3,1.3599999999999999,0.4487989505128276,0.3,1.5,-0.7853981633974483,0.3,1.3333333333333333,0.6799999999999999
0.4444444444444444,0.525,1.08,-0.6731984257692414,0.525,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.5400000000000001
0.2222222222222222,0.3,1.08,0.2243994752564138,0.3,1.22,0.7853981633974483,0.525,1.3333333333333333,0.6942857142857144
1.5555555555555554,0.3,0.9400000000000001,-0.4487989505128276,0.3,0.8,0.7853981633974483,0.3,0.6666666666666666,0.4230000000000001
0.4444444444444444,0.525,1.5,0.0,0.3,0.8,-0.7853981633974483,0.525,1.3333333333333333,1.0125
1.7777777777777777,0.525,1.08,0.0,0.525,1.5,0.0,0.525,1.7777777777777777,0.4252500000000001
2.0,0.3,1.3599999999999999,-0.2243994752564138,0.3,1.22,0.0,0.3,1.7777777777777777,0.5760000000000001
1.5555555555555554,0.3,1.22,-0.7853981633974483,0.525,0.8,0.7853981633974483,0.525,0.8888888888888888,0.49909090909090914
2.0,0.3,1.22,0.2243994752564138,0.525,0.8,0.7853981633974483,0.525,0.8888888888888888,0.42230769230769233
0.8888888888888888,0.3,1.5,-0.4487989505128276,0.3,1.22,-0.7853981633974483,0.525,1.3333333333333333,0.6749999999999999
0.4444444444444444,0.3,0.9400000000000001,-0.6731984257692414,0.525,1.08,0.7853981633974483,0.3,1.1111111111111112,0.6042857142857143
1.7777777777777777,0.525,1.08,0.7853981633974483,0.525,0.9400000000000001,0.7853981633974483,0.3,0.4444444444444444,0.486
1.5555555555555554,0.3,1.5,-0.4487989505128276,0.525,0.8,0.0,0.525,1.5555555555555554,0.6750000000000002
2.0,0.3,0.8,-0.5609986881410345,0.525,1.3599999999999999,-0.7853981633974483,0.525,0.2222222222222222,0.36
0.0,0.3,1.08,0.3365992128846207,0.525,1.5,0.7853981633974483,0.525,1.5555555555555554,0.6942857142857144
2.0,0.3,1.5,-0.2243994752564138,0.3,1.22,-0.7853981633974483,0.525,1.7777777777777777,0.6352941176470589
0.4444444444444444,0.525,1.5,-0.4487989505128276,0.525,0.8,0.0,0.525,1.1111111111111112,0.9642857142857143
1.7777777777777777,0.525,0.9400000000000001,-0.1121997376282069,0.3,0.8,0.0,0.525,1.5555555555555554,0.5640000000000001
0.4444444444444444,0.3,1.08,0.5609986881410345,0.3,0.9400000000000001,-0.7853981633974483,0.3,1.1111111111111112,0.6942857142857143
1.5555555555555554,0.3,1.3599999999999999,0.4487989505128276,0.3,0.8,-0.7853981633974483,0.3,0.4444444444444444,0.68
0.6666666666666666,0.525,1.22,0.1121997376282069,0.3,0.8,0.0,0.525,1.5555555555555554,0.8784000000000001
2.0,0.525,1.5,0.4487989505128276,0.525,0.8,-0.7853981633974483,0.3,1.1111111111111112,0.7714285714285714
1.7777777777777777,0.525,1.22,0.2243994752564138,0.525,1.22,0.7853981633974483,0.525,2.0,0.5167058823529411
0.8888888888888888,0.3,0.8,0.5609986881410345,0.3,1.08,0.0,0.525,1.1111111111111112,0.4
1.5555555555555554,0.525,1.5,-0.5609986881410345,0.3,1.08,0.7853981633974483,0.3,0.8888888888888888,0.8590909090909091
0.8888888888888888,0.3,0.9400000000000001,0.7853981633974483,0.3,1.08,0.7853981633974483,0.525,1.3333333333333333,0.423
